"category__001","category__002","category__003","category__004","name","img_url","brand","short_desc","priority_price","priority_store","num_of_product","num_of_store","lowest_price","highest_price","category__005","category__006"
"Máy tính - Thiết bị VP","Linh kiện máy tính","Tản nhiệt - Cooling","Tản nhiệt - Cooling NZXT","Tản nhiệt nước CPU NZXT KRAKEN X52 RGB","https://img.sosanhgia.com/images/500x0/371e050788f14bf4950c741db961c3b3/tan-nhiet-nuoc-cpu-nzxt-kraken-x52-rgb.jpeg","NZXT","Dimensions Radiator: 275 x 123 x 30mm \nBơm: 80 x 80 x 52.9mm \nTrọng lương: 1.08kg \nCPU Socket Support \nIntel Socket 1151, 1150, 1155, 1156, 1366, 2011, 2011-3, 2066 \nAMD SocketTR4, AM4, FM2+, FM2, FM1, AM3+, AM3, AM2+, AM2 ","3.699.000","HanoiComputer","null","null","null","null","",""
"Máy tính - Thiết bị VP","Linh kiện máy tính","Ổ cứng","Ổ cứng SSD","Ổ cứng SSD Netac N930E 240GB M.2 2280 PCIe NVMe","https://img.sosanhgia.com/images/500x0/ed29183d14e74a7d95b698946aab8977/o-cung-ssd-netac-n930e-240gb-m2-2280-pcie-nvme.jpeg","Netac","Dung lượng: 240GB\n Tốc độ Đọc/Ghi: 1591/594MB/s\n Kích cỡ ổ: M.2 2280 (80mm)","1.250.000","Lazada","null","null","null","null","Ổ cứng SSD Netac",""
"Máy tính - Thiết bị VP","Linh kiện máy tính","Ổ cứng","Ổ cứng HDD","Ổ cứng HDD Laptop Hitachi 160GB SATA","https://img.sosanhgia.com/images/500x0/b86fe0e5c132491bbf0c75814fa60c07/o-cung-hdd-laptop-hitachi-160gb-sata.jpeg","Hitachi","","164.000","Shopee","null","null","null","null","Ổ cứng HDD Hitachi",""
"Máy tính - Thiết bị VP","Linh kiện máy tính","Card âm thanh","Card âm thanh  BEHRINGER","Card âm thanh Behringer U-PHORIA UMC204HD","https://img.sosanhgia.com/images/500x0/b9bfce42e8f747208a958dc27b92ad81/card-am-thanh-behringer-uphoria-umc204hd.jpeg","BEHRINGER","","2.830.000","Lazada","4","3","2.830.000","3.149.000","",""
"Kỹ thuật số","Thẻ nhớ","Thẻ nhớ Lexar","","Thẻ nhớ MicroSDHC Lexar 32GB","https://img.sosanhgia.com/images/500x0/466bfff45a8841749186b0d871233453/the-nho-microsdhc-lexar-32gb.jpeg","Lexar","","105.000","Shopee","4","3","105.000","145.000","",""
"Máy tính - Thiết bị VP","Màn hình máy tính","Màn hình máy tính MSI","","Màn hình MSI Optix G27CQ4","https://img.sosanhgia.com/images/500x0/cf556cf824bf45b59a696a2c4f2a7b92/man-hinh-msi-optix-g27cq4.jpeg","MSI","Kích thước màn hình 27 inch\n Phủ bề mặt chống lóa / phủ cứng 3H\n Đèn nền W-LED\n Độ phân giải 2560 x 1440","8.499.000","An Phát","2","2","8.499.000","8.999.000","",""
"Máy tính - Thiết bị VP","Laptop","Laptop MSI","","Laptop MSI Prestige 14 A10RAS 234VN","https://img.sosanhgia.com/images/500x0/a9988d53f42d471ba3eb90fffeac9fc5/laptop-msi-prestige-14-a10ras-234vn.jpeg","MSI","CPU: Intel® Core™ I7-10510U (1.80GHz upto 4.90GHz, 8MB)\n RAM: 8GB(8GBx1)DDR4 2666MHz ( Chỉ có 1 Slot)\n Ổ cứng: 512GB NVMe PCIe SSD VGA: nVidia Geforce® MX330 2GB GDDR5","26.990.000","Phúc Anh","3","3","26.990.000","27.489.000","",""
"Máy tính - Thiết bị VP","Linh kiện máy tính","Mainboard","Mainboard MSI","Mainboard MSI MAG Z390 TOMAHAWK","https://img.sosanhgia.com/images/500x0/c6086cc7545e465f947b5b83dda0b538/mainboard-msi-mag-z390-tomahawk.jpeg","MSI","Supports Intel® Core™ 9000 Series family/ 8th Gen Intel® Core™ / Pentium® Gold / Celeron® processors for LGA 1151 socket\n 4 x DDR4 memory slots, support up to 64GB\n 3 x PCIe 3.0 x16 slots (support x16/x4/x1 modes)\n 2 x PCIe 3.0 x1 slots\n 1 x M.2 slot (Key E) for an Intel® CNVi wireless module only","5.465.132","Fado","3","3","4.290.000","4.399.000","",""
"Máy tính - Thiết bị VP","Linh kiện máy tính","Mainboard","Mainboard GIGABYTE","Mainboard Gigabyte H470 AORUS PRO AX","https://img.sosanhgia.com/images/500x0/b9dffaa361644e2ea27e8bccb23fa747/mainboard-gigabyte-h470-aorus-pro-ax.jpeg","GIGABYTE","- Chipset: Intel B460\n - Socket: LGA1200\n - Hỗ trợ CPU: Intel® Socket 1200 for 10th Generation Core™ i7/Core™ i5/Core™ i3/Pentium®/Celeron® Bộ vi xử lý\n - Cạc đồ họa: VGA onboard\n - Kích thước: ATX","4.850.000","Lazada","4","3","4.590.000","4.950.000","",""
"Máy tính - Thiết bị VP","Laptop","Laptop MSI","","Laptop MSI GF63 9SCXR-075VN","https://img.sosanhgia.com/images/500x0/40b41ca2291f45fab7a3f215d94ea71b/laptop-msi-gf63-9scxr075vn.jpeg","MSI","","20.289.000","Lazada","7","6","19.990.000","20.289.000","",""
"Máy tính - Thiết bị VP","Laptop","Laptop MSI","","Laptop MSI GF63 Thin 10SCXR-292VN","https://img.sosanhgia.com/images/500x0/fcbc194956ee4fb7bce8825dbeef0c20/laptop-msi-gf63-thin-10scxr292vn.jpeg","MSI","- CPU: Intel Core i5-10300H (2.5 GHz - 4.5 GHz/8MB/4 nhân, 8 luồng)\n - Màn hình: 15.6"" IPS (1920 x 1080), không cảm ứng\n - RAM: 1 x 8GB DDR4 2666MHz (2 Khe cắm, Hỗ trợ tối đa 64GB)\n - Đồ họa: NVIDIA GeForce GTX 1650 4GB GDDR6 / Intel UHD Graphics\n - Lưu trữ: 512GB SSD M.2 NVMe /\n - Hệ điều hành: Windows 10 Home 64-bit\n - Pin: 3 cell 51 Wh Pin liền, Khối lượng: 1.9 kg","21.990.000","Lazada","5","5","21.489.000","21.590.000","",""
"Máy tính - Thiết bị VP","Phụ kiện máy tính","Bàn phím","Bàn phím Rapoo","Bộ Bàn phím chuột RAPOO X1800","https://img.sosanhgia.com/images/500x0/ae17a44b5ea64083b51f8d03ad507e1f/bo-ban-phim-chuot-rapoo-x1800.jpeg","Rapoo","Kiểu kết nối: Không dây\n\nChuẩn kết nối: USB-Wireless\n\nPhím chức năng: 12 phím nóng","359.000","Shopee","7","5","279.000","350.000","",""
"Máy tính - Thiết bị VP","Linh kiện máy tính","Mainboard","Mainboard MSI","Mainborad MSI A320M Pro-M2","https://img.sosanhgia.com/images/500x0/047cf00c747a48838f02b89a7f5d8814/mainborad-msi-a320m-pro-m2.jpeg","MSI","Supports AMD® Ryzen 1st and 2nd Generation , Athlon™ A-series / Athlon™ X4\n Socket AM4\n Supports DDR4-3200+(OC) Memory","1.369.000","Lazada","5","4","1.369.000","1.429.000","",""
"Máy tính - Thiết bị VP","Phụ kiện máy tính","Chuột","Chuột Rapoo","Chuột Không Dây Rapoo M218","https://img.sosanhgia.com/images/500x0/b12dd0be917d4ee3b8c7e960b0b97f98/chuot-khong-day-rapoo-m218.jpeg","Rapoo","Độ nhạy 1000dpi\n Thích hợp cho cả người thuận tay trái và tay phải 3 nút nhấn tiêu chuẩn\n Thiết kế công thái học\n Kết nối không dây 2.4G\n Phạm vi kết nối 10m","153.000","Tiki","1","1","639.000","0","",""
"Nhà cửa đời sống","Tân trang nhà cửa","Máy mài, cưa, cắt, đánh bóng","Máy mài, cưa, cắt, đánh bóng Hitachi","Máy mài góc Hitachi G10SN","https://img.sosanhgia.com/images/500x0/0baa975f67c84d2baa9481fc389941bd/may-mai-goc-hitachi-g10sn.jpg","Hitachi","Công suất 840W\n\nĐá mài 100mm\n\nĐường kính lỗ 16mm\n\nTốc độ không tải 10000/phút\n\nTổng chiều dài 259mm","1.334.000","Tiki","null","null","null","null","",""
"Máy tính - Thiết bị VP","Linh kiện máy tính","Mainboard","Mainboard MSI","Bo mạch chủ MSI H61","https://img.sosanhgia.com/images/500x0/7272aa3a0eca4bfe8d95cc09a0bf2614/bo-mach-chu-msi-h61.jpeg","MSI","Socket: Intel Socket 1155\n Form Factor: MicroATX (uATX)\n Chipset: Intel H61\n CPU Support (Loại CPU hỗ trợ) (1): Intel Core i7, Intel Core i7 Extreme\n CPU Support (Loại CPU hỗ trợ) (2): Intel Core i5, Intel Core i3","490.000","Shopee","3","2","490.000","750.000","",""
"Điện tử","Thiết bị âm thanh","Loa nghe nhạc","Loa nghe nhạc BOSE","LOA NGHE NHẠC BOSE HOME SPEAKER 300","https://img.sosanhgia.com/images/500x0/0848c723fdb24e0a962a19cc56fe274e/loa-nghe-nhac-bose-home-speaker-300.jpeg","BOSE","Thiết kế gọn nhẹ, âm bass mạnh mẽ\n Chức năng lọc giọng siêu việt\n Hướng dẫn thoại rõ ràng\n Điều khiển bằng nút, cảm biến hoặc ứng dụng\n Kết nối Bluetooth, Wifi, Airplay 2 dễ dàng\n 6 nút thiết lập sẵn","5.685.000","Tiki","11","8","5.685.000","7.612.989","",""
"Nhà cửa đời sống","Tân trang nhà cửa","Máy mài, cưa, cắt, đánh bóng","Máy mài, cưa, cắt, đánh bóng Hitachi","Máy mài góc Hitachi G13SN","https://img.sosanhgia.com/images/500x0/6e472902f18b4982986cf12682e6b259/may-mai-goc-hitachi-g13sn.jpg","Hitachi","Công suất: 840W\n\nĐá mài: 125mm\n\nĐường kính lỗ: 22,23mm\n\nTốc độ: 10,000/phút\n\nChiều dài thân: 259mm","1.250.000","Lazada","2","2","1.250.000","1.414.500","",""
"Máy tính - Thiết bị VP","Linh kiện máy tính","Mainboard","Mainboard GIGABYTE","mainboard Gigabyte Z270MX-Gaming 5","https://img.sosanhgia.com/images/500x0/055b8041ad234eb3b739452fe2de04f6/mainboard-gigabyte-z270mx-gaming-5.jpg","GIGABYTE","Support for 7th and 6th generation Intel® Core™ i7  i5  i3\nPentium® Celeron® processors \n\nIntel® Z270 Express Chipset\n\nUp to 64GB RAM","35.110.512","Fado","null","null","null","null","",""
"Máy tính - Thiết bị VP","Linh kiện máy tính","Card màn hình / VGA","Card màn hình GIGABYTE","Card màn hình GIGABYTE GeForce GTX 1660 6GB GDDR5 Gaming OC (GV-N1660 GAMING OC-6GD)","https://img.sosanhgia.com/images/500x0/a5258db43deb4157ad4701de74d55833/card-man-hinh-gigabyte-geforce-gtx-1660-6gb-gddr5-gaming-oc-gvn1660-gaming-oc6gd.jpeg","GIGABYTE","Chip đồ họa: NVIDIA GeForce GTX 1660\n Bộ nhớ: 6GB GDDR5 ( 192-bit )\n GPU clock 1860 MHz (Reference Card is 1785 MHz)\n Nguồn phụ: 1 x 8-pin","6.900.000","Phong Vũ","3","3","6.399.000","7.118.961","",""
"Máy tính - Thiết bị VP","Linh kiện máy tính","Mainboard","Mainboard GIGABYTE","Mainboard GIGABYTE TRX40 AORUS XTREME","https://img.sosanhgia.com/images/500x0/e7681694171149079bbb44020cbe24d3/mainboard-gigabyte-trx40-aorus-xtreme.jpeg","GIGABYTE","CPU: Hỗ trợ AMD Ryzen Threadripper thế hệ 3\n Socket: AMD sTRX4\n Chipset: AMD TRX40\n Khe RAM tối đa: 8 khe\n Kiểu RAM hỗ trợ: DDR4\n Hỗ trợ bộ nhớ tối đa: 256GB","26.150.000","Lazada","null","null","null","null","",""
"Máy tính - Thiết bị VP","Linh kiện máy tính","Ổ cứng","Ổ cứng SSD","Ổ cứng SSD Kingston SKC600 512GB SKC600/512GB","https://img.sosanhgia.com/images/500x0/4e4941f5848d415c836fe3c5557807ac/o-cung-ssd-kingston-skc600-512gb-skc600512gb.jpeg","Kingston","SATA Phiên bản 3.0\n Mã hóa XTS-AES 256-bit, TCG Opal, eDrive\n Công nghệ NAND 3D TLC\n Đọc/ghi tuần tự1 256GB – lên đến 550/500MB/giây / 512GB-2048GB – lên đến 550/520MB/giây","1.650.000","Shopee","8","7","1.650.000","1.849.000","Ổ cứng SSD Kingston",""
"Máy tính - Thiết bị VP","Linh kiện máy tính","Ổ cứng","Ổ cứng SSD","Ổ cứng SSD Kingston 240GB Fury RGB Sata3 (SHFR200/240G)","https://img.sosanhgia.com/images/500x0/1ecc9eea13494729819b2d4e6576334c/o-cung-ssd-kingston-240gb-furry-rgb-sata3-(shfr200/240g).jpeg","Kingston","Dung lượng 240GB \n Chuẩn cắm Sata 3 \n Tốc độ đọc lên tới 550MB/s \n Tốc độ ghi lên tới 480MB/s ","1.689.000","An Phát","null","null","null","null","Ổ cứng SSD Kingston",""
"Máy tính - Thiết bị VP","Phụ kiện máy tính","USB lưu trữ","USB Kingston","USB Kingston DataTraveler DTSE9 2GB","https://img.sosanhgia.com/images/500x0/1aaea2b616964694a0a3da8f05745d0c/usb-kingston-datatraveler-dtse9-2gb.jpeg","Kingston","","75.000","Shopee","6","2","75.000","129.000","",""
"Điện tử","Thiết bị âm thanh","Loa nghe nhạc","Loa nghe nhạc RUIZU","LOA NGHE NHẠC RUIZU 919","https://img.sosanhgia.com/images/500x0/1d1f12525f374755a695c29b20489ee3/loa-nghe-nhc-ruizu-919.jpeg","RUIZU","Loa 2.0 mini Ruizu RS-919 âm thanh 3D\n Loa 2.0 hiệu ứng âm thanh 3D lập thể.\n Công suất RMS 3W*2.\n Tần số đáp ứng : 100HZ-20KHZ","109.900","Lazada","16","4","109.900","150.000","",""
"Điện tử","Thiết bị âm thanh","Loa nghe nhạc","Loa nghe nhạc RUIZU","Loa vi tính Ruizu RA-830","https://img.sosanhgia.com/images/500x0/cfa2279579be4f6fa34f742bddc51bd0/loa-vi-tnh-ruizu-ra830.jpeg","RUIZU","Nguồn Cắm USB\n Công suất 3W*2\n Kết nối Jack 3.5\n Núm chỉnh âm lượng trên loa\n Dây dài 100cm","109.000","Lazada","33","4","109.000","145.000","",""
"Điện tử","Thiết bị âm thanh","Loa nghe nhạc","Loa nghe nhạc RUIZU","Loa vi tính Ruizu RA-007/007L","https://img.sosanhgia.com/images/500x0/11089707af1c4b6c83f29f94202e59b1/loa-vi-tnh-ruizu-ra007007l.jpeg","RUIZU","Điện AC 220V\n Công suất loa: Dưới 15W.\n Thiết kế tinh tế\n Âm Thanh chất lượng - loa bass trầm","127.750","Shopee","24","4","127.750","226.500","",""
"Máy tính - Thiết bị VP","Linh kiện máy tính","Card âm thanh","Card âm thanh Creative","Card Âm Thanh Creative Sound BlasterX G6","https://img.sosanhgia.com/images/500x0/f3003bff864e4cbd99c60d0b394f61ea/card-am-thanh-creative-sound-blasterx-g6.jpeg","Creative","Tương thích : PC, PS4, Xbox One, Nintendo Switch\n Chất lượng âm thanh : DNR 130dB\n Trở kháng đầu ra thấp 1 ohm, tai nghe lên tới 600 ohm\n Thông số kỹ thuật : 32-bit / 384kHz\n Giải mã kỹ thuật số Dolby : Có\n Chế độ trinh sát : Có","3.638.900","Tiki","3","3","639.000","3.650.000","",""
"Máy tính - Thiết bị VP","Linh kiện máy tính","Card âm thanh","Card âm thanh Creative","Card Âm thanh Creative BlasterX G1","https://img.sosanhgia.com/images/500x0/80adf6a077474a7e88b7aae6ff838337/card-am-thanh-creative-blasterx-g1.jpg","Creative","Card âm thanh kết nối bằng cổng USB 2.0, 3.0,\n\nHổ trợ game PlayStation 4.\n\nHỗ trợ: Mac OS X v10.8 trở lên, Windows 10, Windows 8.1, Windows 8,\nWindows 7, Windows Vista","954.900","Tiki","9","4","954.900","1.100.000","",""
"Máy tính - Thiết bị VP","Linh kiện máy tính","Card âm thanh","Card âm thanh Creative","Card âm thanh Creative Sound BlasterX AE-5","https://img.sosanhgia.com/images/500x0/83eb232aa5ee41c5ad0e6557f7f09ce6/card-am-thanh-creative-sound-blasterx-ae-5.jpeg","Creative","- Chuẩn âm thanh: 7.1\n - Chuẩn cắm: PCIE","3.500.000","Shopee","5","5","3.500.000","3.699.000","",""
"Máy tính - Thiết bị VP","Phụ kiện máy tính","USB lưu trữ","USB Kingston","USB Kingston DataTraveler DT106 64GB","https://img.sosanhgia.com/images/500x0/ae07b5798641411f91194ea3dc0649a4/usb-kingston-datatraveler-dt106-64gb.jpeg","Kingston","- Chuẩn kết nối: USB3.0\n - Dung lượng: 64Gb\n - Mô tả khác: Thiết kế nhỏ gọn, sang trọng, chống sốc","391.000","Tiki","5","3","360.014","399.000","",""
"Điện tử","Thiết bị âm thanh","Loa nghe nhạc","Loa nghe nhạc RUIZU","LOA VI TINH RUIZU RS-490","https://img.sosanhgia.com/images/500x0/24504e61044f4cb29b09a8175fcd14ae/loa-vi-tinh-ruizu-rs490.jpeg","RUIZU","Chất liệu: plastic\n - S/N: 50dB\n - Trở kháng: 4 (Ω)\n - Tần số hoạt động: 50Hz -18KHz\n - Điện áp: 5V","76.000","Shopee","11","4","76.000","140.000","",""
"Kỹ thuật số","Thẻ nhớ","Thẻ nhớ Kingston","","Thẻ nhớ MicroSD Kingston 8GB CLASS 4","https://img.sosanhgia.com/images/500x0/15767b63a1ca416f9797ef42c09ab58d/the-nho-microsd-kingston-8gb-class-4.jpeg","Kingston","Thẻ nhớ: Micro SDHC\nDung lượng: 8GB\nThiết kế nhỏ gọn\nChuẩn Class 4","69.000","Lazada","null","null","null","null","",""
"Máy tính - Thiết bị VP","Phụ kiện máy tính","USB lưu trữ","USB Kingston","USB 3.0 Kingston 64GB DataTraveler SWIVL (DTSWIVL/64GB)","https://img.sosanhgia.com/images/500x0/997fd8c9920b42f496561715c269c3ab/usb-30-kingston-64gb-datatraveler-swivl-(dtswivl/64gb).jpeg","Kingston","- Chuẩn kết nối: USB3.0\n - Dung lượng: 64Gb\n - Mô tả khác: Hỗ trợ USB 3.1 Gen 1 (USB 3.0). Thiết kế vỏ màu đen sang trọng. Thiết kế kim loại không gỉ xoay sành điệu","169.000","Sendo","6","6","169.000","299.000","",""
"Máy tính - Thiết bị VP","Phụ kiện máy tính","USB lưu trữ","USB Kingston","USB Kingston DataTraveler Micro 3.1 (DTMC3/32GB)","https://img.sosanhgia.com/images/500x0/289239cd74f040eabe2a3f4f2688fa95/usb-kingston-datatraveler-micro-31-(dtmc3/32gb).jpeg","Kingston","- Chuẩn kết nối: USB3.0\n - Dung lượng: 32Gb\n - Thiết kế siêu nhỏ, không nắp và vỏ kim loại","340.000","Shopee","null","null","null","null","",""
"Máy tính - Thiết bị VP","Linh kiện máy tính","RAM","RAM Kingston","RAM Laptop Kingston 2GB DDR3 Bus 1600 KVR16LS11S6/2","https://img.sosanhgia.com/images/500x0/e15ef6189e054c7d8b6a66b53933b775/ram-laptop-kingston-2gb-ddr3-bus-1600-kvr16ls11s6/2.jpg","Kingston","Băng thông: PC3L-12800\n\nLoại RAM: DDR3L\n\nDung lượng: 2GB\n\nBus: 1600Mhz\n\nĐiện áp: 1.35V","99.000","Lazada","4","2","99.000","150.000","",""
"Máy tính - Thiết bị VP","Phụ kiện máy tính","Bàn phím","Bàn phím Rapoo","Bàn phím cơ Rapoo Gaming V805","https://img.sosanhgia.com/images/500x0/45bd85e6c23e470c93f57f0b5e55b967/ban-phim-co-rapoo-gaming-v805.jpeg","Rapoo","Kiểu bàn phím Full size\n Chất liệu hợp kim sang trọng\n Nút Switch Cherry MX kiểu treo\n Độ bền lên tới 50 triệu lần nhấn\n Hệ thống đèn LED 16 triệu màu với 12 chế độ đèn nền định sẳn","2.589.000","Tiki","null","null","null","null","",""
"Máy tính - Thiết bị VP","Phụ kiện máy tính","Chuột","Chuột Rapoo","Chuột Không dây Bluetooth Rapoo T200","https://img.sosanhgia.com/images/500x0/58d644f204044d0da6125b2b56865bdf/chuot-khong-day-bluetooth-rapoo-t200.jpeg","Rapoo","Tương thích: Windows\n Độ phân giải: 1300 dpi\n Cách kết nối: Bluetooth, USB Receiver (đầu thu USB)\n Độ dài dây / Khoảng cách kết nối: 10 m\n Loại pin: 1 viên pin AA","280.000","Điện máy XANH","null","null","null","null","",""
"Máy tính - Thiết bị VP","Linh kiện máy tính","CPU","CPU Intel","CPU Intel Core i9-10900K 3.7GHz up to 5.3GHz, 20MB","https://img.sosanhgia.com/images/500x0/6a7794b56bc84cf5989791cdd15baae6/cpu-intel-core-i910900k-37ghz-up-to-53ghz-20mb.jpeg","Intel","","14.250.000","Lazada","8","6","13.949.000","14.190.000","",""
"Máy tính - Thiết bị VP","Linh kiện máy tính","CPU","CPU Intel","CPU Intel Core i3-10100 3.6GHz turbo up to 4.3Ghz, 4 nhân 8 luồng, 6MB Cache, 65W","https://img.sosanhgia.com/images/500x0/372fe6f4e83b4fa892201e403a94fdd4/cpu-intel-core-i310100-36ghz-turbo-up-to-43ghz-4-nhan-8-luong-6mb-cache-65w.jpeg","Intel","","2.790.000","Shopee","34","9","2.790.000","3.390.000","",""
"Máy tính - Thiết bị VP","Phụ kiện máy tính","Chuột","Chuột  HXSJ","Chuột Đứng Không Dây HXSJ T24","https://img.sosanhgia.com/images/500x0/8bb62014c59547fbbb1b75574fb0207e/chuot-dung-khong-day-hxsj-t24.jpeg","HXSJ","Không dây: Chuột khỏe mạnh dọc Kết nối không dây 2.4GHz (đầu thu USB)\n Công thái học: Công thái học được thiết kế để chuyển và ngăn ngừa hội chứng ống cổ tay.\n Chính xác: Công nghệ laser quang học để điều khiển chính xác. ","133.000","Lazada","8","2","121.000","213.000","",""
"Máy tính - Thiết bị VP","Linh kiện máy tính","CPU","CPU Intel","CPU Intel Core i9-10920X","https://img.sosanhgia.com/images/500x0/1f55c58c26ca4ddb82a00e1ee79b26ce/cpu-intel-core-i910920x.jpeg","Intel","Số lõi: 12\n Số luồng: 24\n Tần số cơ sở của bộ xử lý 3.50 GHz\n Tần số turbo tối đa 4.60 GHz","21.000.000","Lazada","5","5","19.500.000","21.399.000","",""
"Máy tính - Thiết bị VP","Linh kiện máy tính","Ổ cứng","Ổ cứng SSD","Ổ cứng SSD Intel 128GB 545s Series 2.5 Inch Sata 3","https://img.sosanhgia.com/images/500x0/43129eb7e74e497295017e03ef2026f9/o-cung-ssd-intel-128gb-545s-series-25-inch-sata-3.jpeg","Intel","Dung lượng lưu trữ 128GB\n - Chuẩn giao tiếp SATA\n - Tốc độ đọc 550MB/s\n - Tốc độ ghi 440MB/s","1.550.000","Lazada","null","null","null","null","Ổ cứng SSD Intel",""
"Máy tính - Thiết bị VP","Linh kiện máy tính","Case","Case  Jonsbo","Case Jonsbo UMX3W","https://img.sosanhgia.com/images/500x0/203ac32c9fe545068272370c15f05940/case-jonsbo-umx3w.jpeg","Jonsbo","Kích thước (rộng x dài x cao) 188(W) x 358 (D) x 365 (H) mm\n Chất liệu Vỏ ngoài: nhôm 2.0mm + mặt hông mica\n Mặt bên trong : thép sơn tĩnh điện ","2.450.000","An Phát","1","2","490","000","",""
"Máy tính - Thiết bị VP","Linh kiện máy tính","Case","Thùng máy tính / Case IN-WIN","Case InWin 303 R.OG. Edition - Full Side Tempered Glass Mid-Tower Case","https://img.sosanhgia.com/images/500x0/e5501a1b8b784d8196322dde729b82e2/case-inwin-303-rog-edition-full-side-tempered-glass-mid-tower-case.jpeg","InWin","Vỏ Case IN WIN 303 Black Tempered Glass\n Vỏ case midtower.\n Thiết kế mới lạ.\n Nắp hông kính cường lực .\n Hỗ trợ lắp đặt hệ thống tản nước tốt.","1.990.000","Tân Doanh","null","null","null","null","",""
